"","week","county_fips","mean_diff","mode_grade_diff","mean_grade_diff","mean_visit","mode_grade_visit","mean_grade_visit","mean_encounters","mode_grade_encounters","mean_grade_encounters"
"5930",10,53019,0.0858462221230556,"F",1.14285714285714,NA,"",NA,-0.998745347995015,"A",5
"5931",10,53021,-0.0224861313336295,"F",1,-0.0370025886264346,"F",1,-0.787931231952744,"C",3.14285714285714
"5932",10,53025,-0.00672446190744101,"F",1,-0.0369210852175079,"F",1,-0.89697648486458,"B",4
"5933",10,53027,-0.0487009278153252,"F",1,-0.00516857351230707,"F",1,-0.860006669561544,"B",4
"5934",10,53029,-0.0860104259899001,"F",1,0.0140366956739532,"F",1,-0.244701251727973,"F",1
"5935",10,53031,-0.0546000349929667,"F",1,NA,"",NA,-0.984299643848435,"A",5
"5936",10,53033,-0.116049755142535,"F",1,-0.107232501582568,"F",1,5.40792033931091,"F",1
"5937",10,53035,-0.0836678531996774,"F",1,-0.00767523545375144,"F",1,1.51650072944914,"F",1
"5938",10,53037,0.0135493832366604,"F",1,0.0906971627923539,"F",1,-0.910999692388184,"B",4
"5939",10,53039,-0.00896459475427809,"F",1,NA,"",NA,-0.992480646180688,"A",5
"5940",10,53041,-0.0359200073933156,"F",1,-0.0317924627826417,"F",1,-0.875845263644704,"B",4
"5941",10,53043,-0.04779888626615,"F",1,NA,"",NA,-0.99511058273167,"A",5
"5942",10,53045,-0.0672794138122072,"F",1,-0.0116040357224344,"F",1,-0.831460409810404,"B",3.57142857142857
"5943",10,53047,-0.0742157264294541,"F",1,-0.00276188502910182,"F",1,-0.991725638359727,"A",5
"5944",10,53049,-0.0116803493288193,"F",1,NA,"",NA,-0.972993179391182,"A",5
"5945",10,53051,-0.0708538337749657,"F",1,NA,"",NA,-0.987919371037705,"A",5
"5946",10,53053,-0.0487311691557064,"F",1,-0.0423579435609009,"F",1,2.26266305083301,"F",1
"5947",10,53055,-0.116593585466493,"F",1.28571428571429,NA,"",NA,-0.946519207616542,"A",4.57142857142857
"5948",10,53057,-0.047501711275455,"F",1,-0.0324020419666866,"F",1,-0.755761679802468,"C",2.57142857142857
"5949",10,53059,-0.015826955309342,"F",1,NA,"",NA,-0.987809244392567,"A",5
"5950",10,53061,-0.0955596783341713,"F",1,-0.0899774654016313,"F",1,0.789326753346724,"F",1
"5951",10,53063,-0.0613476507751416,"F",1,-0.0228510119652099,"F",1,0.764828509066176,"F",1
"5952",10,53065,-0.0910267865198127,"F",1,0.00370741269865716,"F",1,-0.985835143771221,"A",5
"5953",10,53067,-0.0462576570376583,"F",1,-0.0516139200705343,"F",1,1.28174195913051,"F",1
"5954",10,53069,0.0125425357941138,"F",1,NA,"",NA,-0.978994534763776,"A",5
"5955",10,53071,-0.0951595616588264,"F",1,-0.0617022984989176,"F",1,-0.889058693163103,"B",4
"5956",10,53073,-0.0685659859323798,"F",1,-0.054049854574407,"F",1,-0.705524368590679,"D",2.14285714285714
"5957",10,53075,-0.114430364697108,"F",1,0.00338619627706913,"F",1,-0.823130853088642,"C",3.28571428571429
"5958",10,53077,-0.0214009216857022,"F",1,0.0119417528330617,"F",1,-0.80324452502132,"B",3.28571428571429
"5959",10,54001,-0.0126565479120914,"F",1,-0.096917386690135,"F",1,-0.884501684806715,"B",4
"5960",10,54003,-0.00147540934069516,"F",1,-0.0310098167514972,"F",1,1.06233502879376,"F",1
"5961",10,54005,-0.0273773639256209,"F",1,-0.00138196637073493,"F",1,-0.930712491547856,"B",4.14285714285714
"5962",10,54007,-0.0207245773687765,"F",1,NA,"",NA,-0.910997764720474,"B",4.28571428571429
"5963",10,54009,-0.0380826842113113,"F",1,-0.0403973416852485,"F",1,0.959638260305427,"F",1
"5964",10,54011,-0.0366284679226775,"F",1,-0.041817844826128,"F",1,4.25270597776564,"F",1
"5965",10,54013,0.0130426029382317,"F",1.14285714285714,NA,"",NA,-0.989366421761217,"A",5
"5966",10,54015,-0.025356030945841,"F",1,NA,"",NA,-0.962567064635219,"A",5
"5967",10,54017,-0.0511508807752909,"F",1,NA,"",NA,-0.973738399845368,"A",5
"5968",10,54019,-0.0147560459262784,"F",1,-0.0466288060855728,"F",1,-0.865319881816471,"B",4
"5969",10,54021,-0.0286163864283813,"F",1,NA,"",NA,-0.958291518362838,"A",4.85714285714286
"5970",10,54023,-0.0100790281822822,"F",1,NA,"",NA,-0.958565187922641,"A",4.85714285714286
"5971",10,54025,-0.0136501744842703,"F",1,-0.0217409790783484,"F",1,-0.903694476168796,"B",4
"5972",10,54027,-0.0456286540584421,"F",1,0.0018563802658325,"F",1,-0.959918629876933,"A",5
"5973",10,54029,-0.0310623897925597,"F",1,-0.0356500886959816,"F",1,0.307252141239116,"F",1
"5974",10,54031,0.0124831217033733,"F",1,NA,"",NA,-0.87814638738425,"B",3.85714285714286
"5975",10,54033,-0.0297163913503131,"F",1,-0.0332000815263385,"F",1,0.561195196846652,"F",1
"5976",10,54035,-0.00929955438141669,"F",1,0.0092870712584555,"F",1,-0.670821558205348,"D",2.28571428571429
"5977",10,54037,0.011931676734924,"F",1,-0.00720018459141928,"F",1,0.539710294703684,"F",1
"5978",10,54039,0.00183350789880504,"F",1,-0.027333037961676,"F",1,1.12663259585761,"F",1
"5979",10,54041,0.0344596938889266,"F",1,-0.0444688514281871,"F",1,-0.81910283320904,"C",3.42857142857143
"5980",10,54043,-0.0729021975759079,"F",1,NA,"",NA,-0.894186363252493,"B",4.14285714285714
"5981",10,54045,-0.0484033786211766,"F",1,0.0556148814170528,"F",1,-0.746297645469473,"D",2.71428571428571
"5982",10,54047,-0.0431749159415057,"F",1,NA,"",NA,-0.967671069372012,"A",5
"5983",10,54049,0.027518593602417,"F",1,-0.0203359319809664,"F",1,0.0731008082782109,"F",1
"5984",10,54051,-0.0223922450041386,"F",1,-0.0021488241143332,"F",1,-0.529573809837753,"D",2
"5985",10,54053,-0.0267504625048243,"F",1,-0.0826989468707534,"F",1,-0.726702122217554,"D",2.57142857142857
"5986",10,54055,0.022643296726167,"F",1,-0.040393042997123,"F",1,-0.304733449684778,"F",1.28571428571429
"5987",10,54057,-0.0134739940895276,"F",1,NA,"",NA,-0.80098924335531,"C",3.28571428571429
"5988",10,54059,-0.0510220859018217,"F",1,NA,"",NA,-0.933517540378936,"A",4.57142857142857
"5989",10,54061,-0.00318431224000968,"F",1,-0.0534822324070769,"F",1,4.97378433317629,"F",1
"5990",10,54063,0.0036857700670945,"F",1,NA,"",NA,-0.977739227670848,"A",5
"5991",10,54065,0.0363511822222023,"F",1,0.0242239220780744,"F",1,-0.867182531518054,"B",3.85714285714286
"5992",10,54067,-0.0253821871932822,"F",1,-0.0395580837653052,"F",1,-0.900543749185191,"B",4
"5993",10,54069,0.0264523147993992,"F",1,-0.01695661281526,"F",1,3.79107561471858,"F",1
"5994",10,54071,-0.0381584286922881,"F",1,NA,"",NA,-0.989876414027931,"A",5
"5995",10,54073,-0.0069698297902904,"F",1,NA,"",NA,-0.793907572134927,"C",3.14285714285714
"5996",10,54075,-0.00247741312641464,"F",1.14285714285714,NA,"",NA,-0.95854558469585,"A",4.71428571428571
"5997",10,54077,0.0207572545014437,"F",1,NA,"",NA,-0.914105683180008,"B",4.14285714285714
"5998",10,54079,-0.00467593130867417,"F",1,-0.051166197885043,"F",1,0.875134984803216,"F",1
"5999",10,54081,-0.0121555105141387,"F",1,-0.0410791884449708,"F",1,-0.0487170501417741,"F",1
"6000",10,54083,0.00975938430521577,"F",1,-0.04914441821547,"F",1,-0.878654135537394,"B",4
"6001",10,54085,-0.0250917274906502,"F",1,NA,"",NA,-0.967648738023027,"A",5
"6002",10,54087,0.0207909790841702,"F",1,NA,"",NA,-0.954352683231641,"A",4.85714285714286
"6003",10,54089,-0.0130947908416966,"F",1,NA,"",NA,-0.947669523939368,"A",4.71428571428571
"6004",10,54091,0.0312064848653868,"F",1,NA,"",NA,-0.737072371224685,"D",2.42857142857143
"6005",10,54093,-0.00629503528172697,"F",1.14285714285714,NA,"",NA,-0.969478145949817,"A",5
"6006",10,54095,-0.0163599095946204,"F",1,NA,"",NA,-0.966630289666631,"A",5
"6007",10,54097,0.0108409605441141,"F",1,-0.0201784626151351,"F",1,-0.627566998859331,"D",2
"6008",10,54099,0.00484895228689685,"F",1,-0.0153961060066264,"F",1,-0.672905273272506,"D",2.28571428571429
"6009",10,54101,0.00678802744209899,"F",1,NA,"",NA,-0.989026258886068,"A",5
"6010",10,54103,-0.0299920069683996,"F",1,-0.0416831367240379,"F",1,-0.820976516570382,"B",3.57142857142857
"6011",10,54105,-0.00478974041767639,"F",1,NA,"",NA,-0.970475245776899,"A",5
"6012",10,54107,-0.00504884043296683,"F",1,-0.0472944705218468,"F",1,1.2763736673467,"F",1
"6013",10,54109,0.0304008913281603,"F",1,NA,"",NA,-0.961747630191765,"A",5
"6014",10,55001,-0.00303356372981711,"F",1,NA,"",NA,-0.939534203765393,"A",4.57142857142857
"6015",10,55003,-0.0865273376063743,"F",1,NA,"",NA,-0.980398456289376,"A",5
"6016",10,55005,-0.0389761172289318,"F",1,-0.00037181121011535,"F",1,-0.827600256241696,"B",3.57142857142857
"6017",10,55007,-0.0949774617763952,"F",1,NA,"",NA,-0.989310034883612,"A",5
"6018",10,55009,0.0121270613692067,"F",1,-0.0212575722754018,"F",1,2.17726140697499,"F",1
"6019",10,55011,-0.00203314821258143,"F",1,NA,"",NA,-0.973852778291133,"A",5
"6020",10,55013,-0.0405708827321089,"F",1,NA,"",NA,-0.977776337692877,"A",5
"6021",10,55015,-0.045280237877583,"F",1,-0.0447125929971957,"F",1,-0.310917641536934,"F",1.14285714285714
"6022",10,55017,-0.00370063808789803,"F",1,0.016734665943546,"F",1,-0.796776654217981,"C",3.14285714285714
"6023",10,55019,-0.021094222269446,"F",1,NA,"",NA,-0.969558680323775,"A",5
"6024",10,55021,-0.0192495543896945,"F",1,0.000364862346515456,"F",1,-0.642244220623402,"C",2.42857142857143
"6025",10,55023,0.0651872039737177,"F",1,NA,"",NA,-0.918772513613684,"B",4
"6026",10,55025,-0.00432600399987584,"F",1,0.00348733458694645,"F",1,2.41220082254955,"F",1
"6027",10,55027,-0.0298702517360312,"F",1,-0.0181425435565685,"F",1,-0.658324061408788,"D",2.14285714285714
"6028",10,55029,-0.106484726498851,"F",1,0.015801230063186,"F",1,-0.894418131481737,"B",4
"6029",10,55031,0.00153382294687108,"F",1,0.0371174649419184,"F",1,-0.903404006056634,"B",4
"6030",10,55033,0.0035951982759074,"F",1,0.0233161056839845,"F",1,-0.754974709010515,"D",2.71428571428571
"6031",10,55035,-0.0271695594926434,"F",1,-0.000188398852094022,"F",1,0.443466647351787,"F",1
"6032",10,55037,-0.0389295008465132,"F",1.14285714285714,NA,"",NA,-0.991363245651599,"A",5
"6033",10,55039,0.00207230129179991,"F",1,-0.0127714278771839,"F",1,-0.339035134980069,"F",1.28571428571429
"6034",10,55041,-0.0515500393722735,"F",1,NA,"",NA,-0.993216162636808,"A",5
"6035",10,55043,0.0293411450651452,"F",1,-0.00567469721885592,"F",1,-0.726335580145389,"D",2.42857142857143
"6036",10,55045,-0.0592572590619797,"F",1,0.0707659656799084,"F",1,-0.758892772117488,"C",2.71428571428571
"6037",10,55047,-0.0380151740311277,"F",1,NA,"",NA,-0.904161521764762,"B",4.14285714285714
"6038",10,55049,-0.0580998035362437,"F",1,-0.0512644736622974,"F",1,-0.917963853621285,"B",4.14285714285714
"6039",10,55051,-0.0803126401205537,"F",1,NA,"",NA,-0.986668545417902,"A",5
"6040",10,55053,-0.0122711015250685,"F",1,0.12729758918245,"F",1,-0.946606307925511,"A",4.71428571428571
"6041",10,55055,0.0181021108034256,"F",1,0.043721095333044,"F",1,-0.28455394181041,"F",1.14285714285714
"6042",10,55057,0.0381389924514718,"F",1,-0.0169698691245424,"F",1,-0.913133117430903,"B",4.14285714285714
"6043",10,55059,0.0140979483475983,"F",1,0.00225671833281494,"F",1,3.41410142510371,"F",1
"6044",10,55061,0.0274692560891437,"F",1,-0.0384049581749144,"F",1,-0.924282701620312,"B",4.42857142857143
"6045",10,55063,-0.00855374898966758,"F",1,-0.026768536214674,"F",1,1.49578521480677,"F",1
"6046",10,55065,-0.0767685678840646,"F",1,NA,"",NA,-0.944502970577802,"A",4.71428571428571
"6047",10,55067,-0.0532384750642304,"F",1,NA,"",NA,-0.949039336836387,"A",4.71428571428571
"6048",10,55069,-0.113935465605831,"F",1,-0.129456390608377,"F",1,-0.930701736093167,"B",4.28571428571429
"6049",10,55071,0.00230839714186993,"F",1,-0.0160810301181352,"F",1,-0.641445468338462,"D",2
"6050",10,55073,-0.0123793443893762,"F",1,0.015505597414863,"F",1,-0.557456509675474,"D",1.71428571428571
"6051",10,55075,-0.0484512193088721,"F",1,-0.0610634962737818,"F",1,-0.936707473242428,"B",4.28571428571429
"6052",10,55077,0.0590023719516093,"F",1,NA,"",NA,-0.926351179686357,"B",4
"6053",10,55078,-0.0608783209583716,"F",1,NA,"",NA,-0.981497592331287,"A",5
"6054",10,55079,0.00617640857606503,"F",1,0.017200549582427,"F",1,26.0174660789416,"F",1
"6055",10,55081,0.0357688383163592,"F",1,0.0252906359236467,"F",1,-0.851532593204508,"B",3.85714285714286
"6056",10,55083,-0.049103654850426,"F",1,-0.0576492450462114,"F",1,-0.957641569337771,"A",5
"6057",10,55085,-0.0851550020972611,"F",1.14285714285714,-0.0500743409205355,"F",1,-0.910253647614677,"B",4
"6058",10,55087,-0.00692692833547922,"F",1,-0.0304245544238345,"F",1,1.54877331854254,"F",1
"6059",10,55089,-0.0164190258286113,"F",1,0.00546042143386259,"F",1,1.42877060878706,"F",1
"6060",10,55091,-0.117484853976555,"F",1,NA,"",NA,-0.928124272343275,"A",4.57142857142857
"6061",10,55093,0.0250381152461453,"F",1,-0.00415427979687935,"F",1,-0.647423560463082,"D",2.42857142857143
"6062",10,55095,-0.0289880007476745,"F",1,0.0462628491593155,"F",1,-0.880794008154117,"B",4
"6063",10,55097,0.0153350638704379,"F",1,0.0303195078546222,"F",1,-0.346440782369963,"F",1.14285714285714
"6064",10,55099,-0.137649208544536,"F",1.28571428571429,NA,"",NA,-0.99287618071248,"A",5
"6065",10,55101,-0.0176740233988664,"F",1,0.015764903013438,"F",1,1.61256567842315,"F",1
"6066",10,55103,-0.00368182604660692,"F",1,NA,"",NA,-0.940561389321808,"A",4.57142857142857
"6067",10,55105,0.00547892155588762,"F",1,-0.01596662398074,"F",1,0.366685003117989,"F",1
"6068",10,55107,-0.0562232325826364,"F",1,NA,"",NA,-0.980585221396549,"A",5
"6069",10,55109,-0.00376518792890991,"F",1,0.00513552145722867,"F",1,-0.34645480776969,"F",1.28571428571429
"6070",10,55111,0.0114920528918212,"F",1,0.0282804190626425,"F",1,-0.246676327901547,"D",1.57142857142857
"6071",10,55113,-0.00396308566463211,"F",1,NA,"",NA,-0.968091895639265,"A",5
"6072",10,55115,-0.0546909730802253,"F",1,-0.0454209616729239,"F",1,-0.876720052010411,"B",4
"6073",10,55117,0.020884261077092,"F",1,0.00055625935976972,"F",1,-0.128642026998798,"F",1
"6074",10,55119,-0.0085973423058937,"F",1,NA,"",NA,-0.959727748540595,"A",5
"6075",10,55121,-0.026431288648295,"F",1,NA,"",NA,-0.917956016358694,"B",4.14285714285714
"6076",10,55123,-0.0176586799855262,"F",1,NA,"",NA,-0.92324303425545,"B",4
"6077",10,55125,-0.0974874231645152,"F",1,NA,"",NA,-0.962400389877865,"A",5
"6078",10,55127,-0.0131801559368607,"F",1,-0.0264862508282494,"F",1,0.180364728429254,"F",1
"6079",10,55129,-0.0434495535821092,"F",1,NA,"",NA,-0.968274365280806,"A",5
"6080",10,55131,-0.0136124607981452,"F",1,0.00487371589739333,"F",1,0.811615422585108,"F",1
"6081",10,55133,0.00329639784192764,"F",1,-0.0252216122482629,"F",1,4.81265028596422,"F",1
"6082",10,55135,-0.00688602001522893,"F",1,-0.0214108102856156,"F",1,-0.843412481308817,"B",3.85714285714286
"6083",10,55137,0.00660857960003688,"F",1,NA,"",NA,-0.934968262934009,"A",4.57142857142857
"6084",10,55139,-0.00184590672453788,"F",1,-0.0184979660045208,"F",1,1.45377139137045,"F",1
"6085",10,55141,-0.0215601754833249,"F",1,0.0066973468051101,"F",1,-0.617701174114059,"D",2.14285714285714
"6086",10,56001,-0.0766456014361255,"F",1.28571428571429,0.0384490310274252,"F",1,-0.931221785226753,"B",4.28571428571429
"6087",10,56003,-0.144430453564974,"F",1.14285714285714,NA,"",NA,-0.994279339882222,"A",5
"6088",10,56005,-0.0819524621712401,"F",1,0.0298577348823048,"F",1,-0.954069832917316,"A",4.85714285714286
"6089",10,56007,-0.0954229173813235,"F",1.85714285714286,NA,"",NA,-0.993593733357906,"A",5
"6090",10,56009,0.0182640551832365,"F",1,-0.123903894122813,"F",1,-0.992837624464654,"A",5
"6091",10,56011,0.014605949000949,"F",1,NA,"",NA,-0.997944787943303,"A",5
"6092",10,56013,-0.137128754416042,"F",1,-0.021718552866793,"F",1,-0.994913989880681,"A",5
"6093",10,56015,-0.081391859750396,"F",1,NA,"",NA,-0.991928943989678,"A",5
"6094",10,56017,-0.0514039517497704,"F",1,NA,"",NA,-0.997061505181123,"A",5
"6095",10,56019,0.0137479129771861,"F",1,NA,"",NA,-0.997093740478208,"A",5
"6096",10,56021,-0.0379130175562586,"F",1,-0.0177654163649418,"F",1,-0.78499708381599,"C",3.14285714285714
"6097",10,56023,0.0311137346162429,"F",1,NA,"",NA,-0.995348258431337,"A",5
"6098",10,56025,-0.000757902242781741,"F",1,0.0195655623539374,"F",1,-0.929079317970092,"B",4.14285714285714
"6099",10,56027,0.0578641153086541,"F",1,NA,"",NA,-0.997802446428111,"A",5
"6100",10,56029,-0.120397976953586,"F",1.14285714285714,-0.121420662527712,"F",1,-0.991539376598855,"A",5
"6101",10,56031,0.0216906948717687,"F",1,NA,"",NA,-0.995240555659884,"A",5
"6102",10,56033,-0.041128606849861,"F",1,0.0583672429984264,"F",1,-0.967439790638091,"A",5
"6103",10,56035,-0.09053847432477,"F",1,NA,"",NA,-0.997757177550544,"A",5
"6104",10,56037,-0.0521874172972476,"F",1.42857142857143,-0.0178084706276581,"F",1,-0.987331674098116,"A",5
"6105",10,56039,-0.0538009382940181,"F",1,NA,"",NA,-0.966026570201682,"A",5
"6106",10,56041,0.0104245752731527,"F",1,0.025844685917026,"F",1,-0.964417225484765,"A",5
"6107",10,56043,-0.137846364282664,"F",1.42857142857143,NA,"",NA,-0.994989274096617,"A",5
"6108",10,56045,-0.000420819397581398,"F",1.14285714285714,NA,"",NA,-0.992064363351675,"A",5
"6109",11,1001,-0.0249532585425402,"F",1,0.0181619703795173,"F",1,0.389372319249284,"F",1
"6110",11,1003,0.217176229867821,"F",1,0.244603651999404,"F",1,3.12566273950733,"F",1
"6111",11,1005,-0.0455562418987176,"F",1,0.0790855358927282,"F",1,-0.803255285008218,"C",3.14285714285714
"6112",11,1007,-0.022408382102868,"F",1,0.0397951532552966,"F",1,-0.689760584471452,"D",2.14285714285714
"6113",11,1009,-0.043298006483134,"F",1,0.0606510348936191,"F",1,-0.206513348399953,"F",1.14285714285714
"6114",11,1011,-0.0714627357391191,"F",1.14285714285714,NA,"",NA,-0.96259461275429,"A",5
"6115",11,1013,0.0376993198956257,"F",1,0.0377830569696504,"F",1,-0.8207298923676,"B",3.71428571428571
"6116",11,1015,-0.064363095000337,"F",1,-0.0514780797537737,"F",1,2.31996182060133,"F",1
"6117",11,1017,0.000336355019170436,"F",1,0.0393587913590775,"F",1,-0.495110982414666,"D",2
"6118",11,1019,-0.076668703826465,"F",1,0.0581861707894079,"F",1,-0.687284623798919,"D",2.28571428571429
"6119",11,1021,-0.026281390405973,"F",1,0.0773920289010025,"F",1,-0.112532397762086,"F",1
"6120",11,1023,0.00359261576449886,"F",1,0.187738142476167,"F",1,-0.911052329472958,"B",4.14285714285714
"6121",11,1025,-0.0550054342934151,"F",1,0.0930749240417733,"F",1,-0.826114270037448,"C",3.42857142857143
"6122",11,1027,-0.0202651050529523,"F",1,0.00119264195696826,"F",1,-0.906960220988942,"B",4.28571428571429
"6123",11,1029,-0.0208886949445074,"F",1,0.0412331844245502,"F",1,-0.862096926804704,"B",4
"6124",11,1031,0.0144755354749473,"F",1,-0.00690440162536139,"F",1,0.245221566657866,"F",1
"6125",11,1033,-0.0676297380604546,"F",1,-0.0419003404374553,"F",1,0.699154698982284,"F",1
"6126",11,1035,-0.0610155865127236,"F",1,0.0682434239676452,"F",1,-0.946039089225416,"A",4.85714285714286
"6127",11,1037,-0.0175118050396453,"F",1,NA,"",NA,-0.981064906656001,"A",5
"6128",11,1039,0.0126920741215737,"F",1,0.00212270115092264,"F",1,-0.554762802863845,"D",1.85714285714286
"6129",11,1041,0.0650420351539755,"F",1,0.151607210438499,"F",1,-0.84516872548827,"B",3.71428571428571
"6130",11,1043,-0.053793593618442,"F",1,-0.0407416115331223,"F",1,1.1538776877049,"F",1
"6131",11,1045,-0.0147464972136052,"F",1,0.0516832512248606,"F",1,-0.281383719047306,"F",1.28571428571429
"6132",11,1047,-0.0505166540665359,"F",1,-0.0272333630424636,"F",1,-0.81619577812522,"C",3.28571428571429
"6133",11,1049,-0.032204351764337,"F",1,-0.0225414705025109,"F",1,-0.343363130096244,"F",1.28571428571429
"6134",11,1051,-0.0192208352550417,"F",1,-0.0403709972134529,"F",1,1.29675948967234,"F",1
"6135",11,1053,-0.0446560993128156,"F",1,-0.000996235550008193,"F",1,-0.687194930397202,"D",2.14285714285714
"6136",11,1055,-0.0376952340785093,"F",1,-0.0399616328960129,"F",1,1.80534135407725,"F",1
"6137",11,1057,-0.0158482885013672,"F",1,0.0509730068639386,"F",1,-0.761955559607351,"C",2.85714285714286
"6138",11,1059,-0.0934628046305624,"F",1,0.00371944608007715,"F",1,-0.523952540716871,"D",2
"6139",11,1061,0.0329008620858289,"F",1,0.0592878426393099,"F",1,-0.745765835436599,"D",2.42857142857143
"6140",11,1063,-0.0508381924945043,"F",1,NA,"",NA,-0.961899255104116,"A",5
"6141",11,1065,0.00976063356979675,"F",1,NA,"",NA,-0.907803701946366,"B",4.14285714285714
"6142",11,1067,0.0171840563996446,"F",1,NA,"",NA,-0.853730343577325,"B",3.85714285714286
"6143",11,1069,-0.0162398602110268,"F",1,-0.0411082354960426,"F",1,3.86801825033022,"F",1
"6144",11,1071,-0.0345862556169141,"F",1,-0.0173439079899952,"F",1,-0.643473431276652,"D",2.14285714285714
"6145",11,1073,-0.0453922411459899,"F",1,-0.111926512875458,"F",1,14.2422784752652,"F",1
"6146",11,1075,-0.0118328247813439,"F",1,-0.00395464565620662,"F",1,-0.80805929051799,"C",3.28571428571429
"6147",11,1077,-0.0639876230124261,"F",1,-0.0532455191921783,"F",1,2.51078608582065,"F",1
"6148",11,1079,-0.0266912710587023,"F",1,-0.00216348707740909,"F",1,-0.660138969389141,"D",2.14285714285714
"6149",11,1081,0.124651399564094,"F",1,-0.382530129317903,"F",1,2.17363047303088,"F",1
"6150",11,1083,-0.0513669641041595,"F",1,-0.0332737166640649,"F",1,1.02368664043528,"F",1
"6151",11,1085,-0.00462110521847871,"F",1,NA,"",NA,-0.940837233583918,"A",4.57142857142857
"6152",11,1087,0.0647238862846196,"F",1,-0.09202947274442,"F",1,-0.903150694688141,"B",4
"6153",11,1089,-0.0639979867605882,"F",1,-0.0878133758395845,"F",1,7.45678378658071,"F",1
"6154",11,1091,-0.0229148213595408,"F",1,0.0681374746393176,"F",1,-0.810007230039062,"C",3.28571428571429
"6155",11,1093,-0.0352948718252469,"F",1,0.0943360393566771,"F",1,-0.328621928306664,"F",1.14285714285714
"6156",11,1095,-0.0531994863953624,"F",1,-0.0312553658266878,"F",1,1.49179423074558,"F",1
"6157",11,1097,-0.0255120754418527,"F",1,-0.103367784367215,"F",1,4.0738705725347,"F",1
"6158",11,1099,-0.0745877933310152,"F",1,-0.0256862406232089,"F",1,-0.890503962549035,"B",4
"6159",11,1101,-0.00783280095031741,"F",1,-0.0902458841512973,"F",1,3.02071669774171,"F",1
"6160",11,1103,-0.0330611622179893,"F",1,-0.0417932779614858,"F",1,2.01665468718771,"F",1
"6161",11,1105,-0.0861140246377364,"F",1,NA,"",NA,-0.973682106593362,"A",5
"6162",11,1107,-0.043558482634602,"F",1,NA,"",NA,-0.902981047537039,"B",4.28571428571429
"6163",11,1109,0.123853884268275,"F",1,-0.331689513076044,"F",1,-0.470290835863735,"D",1.85714285714286
"6164",11,1111,-0.0266053132265674,"F",1,0.0628790754010911,"F",1,-0.730282624227104,"D",2.42857142857143
"6165",11,1113,0.0149980115081324,"F",1,-0.0148278765247247,"F",1,0.0381696666574067,"F",1
"6166",11,1115,-0.0385450790813392,"F",1,-0.0030480188778591,"F",1,1.72182181175249,"F",1
"6167",11,1117,-0.0423352197730308,"F",1,-0.0338918277054892,"F",1,5.86766746556269,"F",1
"6168",11,1119,0.00249374237926478,"F",1,0.0910821023777081,"F",1,-0.895144169957119,"B",4.28571428571429
"6169",11,1121,-0.0311819832504657,"F",1,0.0190315687214426,"F",1,0.132695931662653,"F",1
"6170",11,1123,-0.000996101404599812,"F",1,0.0461298834962204,"F",1,-0.524614680099622,"D",2
"6171",11,1125,0.0244166278787177,"F",1,-0.123575878106504,"F",1,3.24226315236782,"F",1
"6172",11,1127,-0.0293511662951508,"F",1,-0.00424852165517402,"F",1,0.625029911994008,"F",1
"6173",11,1129,-0.0311899592944436,"F",1,NA,"",NA,-0.950077792787809,"A",4.71428571428571
"6174",11,1131,-0.0180685540251258,"F",1,NA,"",NA,-0.967226165669862,"A",5
"6175",11,1133,-0.0164279382882443,"F",1,-0.0096071866806714,"F",1,-0.655319203450019,"D",2.14285714285714
"6176",11,2016,-0.0827883651532401,"A",2.85714285714286,NA,"",NA,-0.998907595412424,"A",5
"6177",11,2020,-0.100022247101599,"F",1,-0.102239216170623,"F",1,-0.533041703314839,"D",1.85714285714286
"6178",11,2050,-0.197908125125226,"D",1.85714285714286,NA,"",NA,-0.999955042413844,"A",5
"6179",11,2090,-0.0575339767808543,"F",1,-0.231191967973579,"F",1,-0.980575256859207,"A",5
"6180",11,2110,-0.140736509902409,"F",1.42857142857143,-0.0581232711889829,"F",1,-0.985208062923319,"A",5
"6181",11,2122,0.0464265953849333,"F",1,-0.0315418831799847,"F",1,-0.996014181496086,"A",5
"6182",11,2130,-0.19633763099188,"F",2.14285714285714,NA,"",NA,-0.997724600234943,"A",5
"6183",11,2150,-0.0665121210222213,"F",1.57142857142857,NA,"",NA,-0.998287216832117,"A",5
"6184",11,2158,-0.15060425115751,"F",2.14285714285714,NA,"",NA,-0.999952630846991,"A",5
"6185",11,2170,-0.0415460237596732,"F",1,-0.0871154077780956,"F",1,-0.992583275495393,"A",5
"6186",11,2180,-0.342454397313731,"D",2.28571428571429,NA,"",NA,-0.999899991382467,"A",5
"6187",11,2185,0.0065103556136511,"F",1.71428571428571,NA,"",NA,-0.999736846745217,"A",5
"6188",11,2188,0.08415855218821,"F",2.28571428571429,NA,"",NA,-0.999910619759479,"A",5
"6189",11,2198,-0.248550484369194,"F",2.42857142857143,NA,"",NA,-0.998731592603653,"A",5
"6190",11,2220,-0.101869759383126,"F",1.71428571428571,NA,"",NA,-0.997726523002563,"A",5
"6191",11,2240,-0.018230013977841,"F",1.57142857142857,NA,"",NA,-0.999714080750855,"A",5
"6192",11,2261,-0.195039352126681,"F",1.57142857142857,NA,"",NA,-0.999836564847957,"A",5
"6193",11,4001,-0.0415635696564822,"F",1,NA,"",NA,-0.995281594377099,"A",5
"6194",11,4003,-0.00269349267147565,"F",1,-0.0475007899962206,"F",1,-0.931833063213295,"B",4.42857142857143
